#Row	GivenPot	Error
689	0	1.2602e-08
690	0	4.77303e-09
691	0	1.50883e-08
692	0	8.35939e-10
693	0	9.71579e-09
694	0	5.44128e-09
695	0	2.17142e-10
696	0	2.54122e-08
697	0	3.11684e-09
698	0	1.69857e-08
699	0	1.76806e-08
700	0	1.87429e-08
701	0	3.15094e-08
702	0	2.4213e-09
703	0	6.07787e-09
704	0	1.39396e-08
705	0	1.01179e-08
706	0	3.8181e-08
707	0	1.07102e-08
708	0	1.94341e-08
709	0	2.16678e-08
710	0	2.32831e-10
711	0	5.23882e-08
712	0	1.27383e-08
713	0	2.21102e-08
714	0	2.12776e-09
715	0	2.33611e-08
716	0	3.72829e-08
717	0	1.38234e-08
718	0	3.54339e-08
719	0	1.78261e-08
720	0	2.86964e-08
721	0	2.82942e-08
722	0	2.6709e-09
723	0	6.21108e-08
724	0	1.92014e-08
725	0	6.9203e-08
726	0	1.17002e-08
727	0	1.4732e-08
728	0	6.11799e-08
729	0	6.91216e-09
730	0	1.16415e-09
731	0	2.01194e-08
732	0	2.63873e-08
733	0	2.83044e-08
734	0	1.64895e-08
735	0	2.48383e-08
736	0	9.79344e-09
737	0	4.21232e-08
738	0	2.62116e-08
739	0	1.03028e-08
740	0	6.75209e-09
741	0	1.15313e-08
742	0	5.57588e-09
743	0	1.75239e-08
744	0	4.04373e-09
745	0	8.38941e-09
746	0	1.95296e-08
747	0	4.96493e-09
748	0	2.17624e-08
749	0	1.44064e-08
750	0	4.77303e-09
751	0	1.02424e-08
752	0	4.35398e-09
753	0	5.84964e-09
754	0	2.27283e-09
755	0	1.96344e-08
756	0	1.75178e-08
757	0	9.75251e-09
758	0	1.93068e-08
759	0	8.52742e-09
760	0	2.11876e-08
761	0	6.81979e-11
762	0	2.14584e-11
763	0	6.90932e-11
764	0	1.05871e-10
765	0	1.04691e-10
766	0	4.36273e-11
767	0	1.13388e-10
768	0	6.14477e-11
769	0	9.49711e-11
770	0	2.02078e-11
771	0	5.61187e-11
772	0	4.84448e-11
773	0	4.73221e-12
774	0	1.33738e-10
775	0	1.56987e-10
776	0	1.58224e-10
777	0	5.45413e-11
778	0	1.22114e-10
779	0	3.29123e-11
780	0	3.69624e-11
781	0	6.87947e-11
782	0	6.58673e-11
783	0	1.77636e-12
784	0	1.13786e-10
785	0	1.16799e-10
786	0	6.9079e-11
787	0	6.65636e-11
788	0	7.81597e-13
789	0	2.47127e-11
790	0	7.88987e-11
791	0	4.61426e-11
792	0	4.7649e-11
793	0	1.26334e-11
794	0	3.26992e-11
795	0	6.18599e-11
796	0	4.08562e-11
797	0	3.65645e-11
798	0	1.64846e-11
799	0	4.07283e-11
800	0	1.81899e-11
801	0	6.86384e-12
802	0	5.57776e-11
803	0	7.22338e-11
804	0	8.31761e-11
805	0	1.11712e-10
806	0	1.25468e-10
